          current_epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.5322,                 1.3611,                 1.9996,                0.76751,                0.91579,                0.91845,                0.70019,                 1.0406,                0.97419,                   1.53,              0.0004952,              0.0004952,              0.0004952
                    154,                 1.4179,                 1.2728,                 1.8621,                0.76861,                0.90911,                0.92284,                0.69546,                 1.0811,                0.98626,                 1.5385,              0.0004853,              0.0004853,              0.0004853
                    155,                 1.5254,                 1.3292,                 1.9957,                0.81922,                0.90526,                0.93509,                0.71705,                0.98919,                0.96597,                 1.4935,              0.0004754,              0.0004754,              0.0004754
                    156,                 1.5359,                 1.3224,                 1.9394,                0.84675,                0.88421,                0.93501,                0.72917,                0.89688,                0.98252,                 1.4577,              0.0004655,              0.0004655,              0.0004655
                    157,                 1.4821,                 1.2894,                 1.9322,                0.88702,                0.86774,                0.93036,                 0.6958,                 0.9556,                 1.0345,                 1.4945,              0.0004556,              0.0004556,              0.0004556
                    158,                 1.4032,                 1.1672,                 1.8838,                0.83281,                0.83684,                 0.9201,                0.65178,                  1.061,                 1.1212,                  1.565,              0.0004457,              0.0004457,              0.0004457
                    159,                 1.4168,                 1.2912,                 1.8972,                0.81395,                0.84737,                0.91464,                0.63082,                 1.1033,                 1.2223,                 1.6009,              0.0004358,              0.0004358,              0.0004358
                    160,                 1.4871,                 1.3449,                 1.9427,                0.76856,                0.85639,                0.90559,                0.61986,                 1.0837,                 1.3468,                 1.6032,              0.0004259,              0.0004259,              0.0004259
                    161,                 1.3605,                 1.2357,                 1.8893,                0.77729,                0.90526,                0.92222,                0.66612,                 1.0198,                 1.2851,                 1.5545,               0.000416,               0.000416,               0.000416
                    162,                 1.3233,                 1.1917,                 1.8254,                0.80891,                0.93572,                0.93915,                0.71239,                0.99874,                 1.1818,                 1.5236,              0.0004061,              0.0004061,              0.0004061
                    163,                 1.3405,                 1.1842,                 1.8221,                0.84283,                0.96842,                0.95403,                0.74876,                0.92375,                 1.0239,                 1.4532,              0.0003962,              0.0003962,              0.0003962
                    164,                 1.3844,                 1.2663,                 1.8226,                0.84779,                0.93809,                0.95449,                0.74407,                0.91015,                0.97772,                 1.4339,              0.0003863,              0.0003863,              0.0003863
                    165,                 1.2317,                 1.1046,                 1.7738,                0.86154,                0.91694,                0.94836,                0.71912,                0.97984,                0.98337,                 1.4762,              0.0003764,              0.0003764,              0.0003764
                    166,                  1.292,                 1.1515,                 1.7986,                0.84335,                0.92105,                0.93979,                0.68714,                 1.0559,                 1.0134,                 1.5387,              0.0003665,              0.0003665,              0.0003665
                    167,                 1.3052,                 1.1484,                 1.8083,                 0.7878,                0.94211,                0.93046,                0.68536,                 1.0432,                 1.0208,                 1.5501,              0.0003566,              0.0003566,              0.0003566
                    168,                 1.3885,                 1.2064,                 1.8753,                0.80159,                0.92105,                0.93633,                0.72123,                0.94016,                0.99407,                 1.5046,              0.0003467,              0.0003467,              0.0003467
                    169,                 1.3423,                 1.1687,                 1.8378,                0.86426,                0.84737,                0.94336,                0.73094,                0.89797,                0.99948,                 1.5083,              0.0003368,              0.0003368,              0.0003368
                    170,                 1.3867,                 1.2481,                 1.8827,                0.83393,                    0.9,                0.94622,                0.72961,                0.92481,                 1.0419,                 1.5299,              0.0003269,              0.0003269,              0.0003269
                    171,                  1.246,                 1.1592,                 1.8017,                0.89324,                0.88421,                0.95247,                0.73331,                 0.9466,                 1.0295,                 1.5212,               0.000317,               0.000317,               0.000317
                    172,                 1.2371,                 1.1105,                 1.7511,                0.94729,                0.88421,                0.96169,                0.75233,                0.91207,                0.96702,                 1.4786,              0.0003071,              0.0003071,              0.0003071
                    173,                 1.3455,                 1.1476,                 1.7971,                0.95822,                0.88947,                 0.9652,                0.77654,                0.84515,                0.89374,                 1.4349,              0.0002972,              0.0002972,              0.0002972
                    174,                 1.2704,                 1.1352,                 1.7971,                0.96121,                0.88947,                0.96786,                0.78868,                0.80377,                0.86422,                  1.415,              0.0002873,              0.0002873,              0.0002873
                    175,                 1.3372,                 1.2279,                 1.8348,                0.97794,                0.88947,                0.97126,                0.78253,                0.80766,                0.87028,                 1.4182,              0.0002774,              0.0002774,              0.0002774
                    176,                 1.2989,                 1.2452,                 1.8724,                0.97365,                0.89474,                0.96909,                0.77877,                0.81548,                0.87838,                  1.418,              0.0002675,              0.0002675,              0.0002675
                    177,                 1.2699,                 1.1631,                 1.7945,                0.96056,                0.88947,                0.96892,                0.77205,                0.83726,                0.85812,                 1.4189,              0.0002576,              0.0002576,              0.0002576
                    178,                 1.1874,                 1.0682,                 1.7011,                0.94289,                0.88947,                0.96688,                0.74245,                0.91012,                0.85999,                 1.4502,              0.0002477,              0.0002477,              0.0002477
                    179,                 1.2308,                 1.1252,                 1.7858,                0.93802,                0.88947,                0.96753,                0.75079,                0.92781,                0.84734,                 1.4521,              0.0002378,              0.0002378,              0.0002378
                    180,                 1.2081,                 1.0732,                 1.7672,                0.93294,                 0.8787,                0.96722,                0.75925,                0.89465,                0.82936,                 1.4304,              0.0002279,              0.0002279,              0.0002279
                    181,                 1.2991,                 1.0756,                 1.8284,                0.87708,                 0.9389,                0.96723,                0.77619,                0.82651,                0.81139,                 1.3916,               0.000218,               0.000218,               0.000218
                    182,                 1.2871,                  1.144,                 1.7963,                0.87332,                 0.9434,                0.96514,                0.78683,                0.79673,                0.80284,                 1.3724,              0.0002081,              0.0002081,              0.0002081
                    183,                 1.1647,                 1.1221,                 1.7015,                0.86964,                0.94737,                0.96577,                0.78947,                0.81336,                0.79615,                 1.3774,              0.0001982,              0.0001982,              0.0001982
                    184,                 1.3293,                  1.193,                  1.814,                0.85997,                0.94737,                0.96498,                0.78832,                0.83011,                0.79053,                 1.3852,              0.0001883,              0.0001883,              0.0001883
                    185,                 1.2878,                 1.1076,                 1.7937,                 0.8984,                0.90526,                0.96416,                0.78107,                0.84407,                0.79442,                 1.3964,              0.0001784,              0.0001784,              0.0001784
                    186,                 1.2714,                 1.1646,                 1.7683,                0.89284,                 0.9209,                0.96113,                0.77359,                0.83741,                0.80752,                 1.4034,              0.0001685,              0.0001685,              0.0001685
                    187,                 1.2262,                 1.0766,                 1.7113,                0.87498,                 0.9209,                0.96006,                0.77107,                0.82354,                0.81601,                 1.4031,              0.0001586,              0.0001586,              0.0001586
                    188,                 1.2421,                 1.0609,                 1.7773,                0.88021,                0.92105,                0.95938,                0.77207,                0.80285,                0.81965,                 1.3943,              0.0001487,              0.0001487,              0.0001487
                    189,                 1.3887,                 1.1908,                 1.8718,                0.88038,                0.91579,                0.95894,                0.77401,                 0.7814,                0.80999,                 1.3793,              0.0001388,              0.0001388,              0.0001388
                    190,                 1.2998,                  1.118,                 1.7864,                 0.9056,                0.90886,                0.95965,                0.78719,                0.76239,                0.78949,                 1.3592,              0.0001289,              0.0001289,              0.0001289
                    191,                 1.2663,                 1.0713,                 1.7995,                0.90965,                0.90085,                0.95984,                0.79119,                0.75781,                0.78531,                  1.351,               0.000119,               0.000119,               0.000119
                    192,                 1.3788,                 1.2452,                 1.8449,                0.91793,                0.88301,                 0.9591,                0.79008,                0.76325,                0.79725,                 1.3516,              0.0001091,              0.0001091,              0.0001091
                    193,                 1.2806,                 1.2308,                 1.7986,                0.91164,                0.86883,                0.95672,                0.78848,                 0.7674,                 0.8145,                 1.3515,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                 1.1747,                 1.0403,                 1.7095,                0.90789,                0.88195,                0.95364,                0.78663,                0.77126,                0.83497,                 1.3539,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 1.2107,                 1.1337,                 1.8167,                0.90845,                 0.8878,                0.95462,                0.78613,                0.77528,                0.83753,                 1.3536,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                 1.3755,                 1.2308,                 1.8751,                0.91889,                0.87368,                0.95533,                0.78999,                0.78316,                0.83995,                 1.3516,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                 1.3453,                 1.1698,                 1.8574,                0.91738,                0.87665,                0.95551,                  0.792,                0.78279,                 0.8397,                 1.3506,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                 1.2977,                 1.1303,                 1.7782,                0.90649,                0.88421,                0.95634,                0.78981,                 0.7745,                0.83264,                 1.3478,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 1.2012,                 1.0529,                 1.7249,                0.92142,                0.86402,                0.96059,                0.79221,                 0.7654,                0.82065,                 1.3461,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                 1.2424,                  1.124,                 1.7829,                0.90442,                0.88421,                0.96222,                0.79123,                0.76061,                0.81376,                 1.3451,               2.99e-05,               2.99e-05,               2.99e-05
