                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.3614,                0.64467,                 1.1803,                0.84034,                0.79817,                0.84222,                0.44045,                 1.4621,                0.65992,                 1.1545,              0.0053965,              0.0053965,              0.0053965
                     96,                  1.352,                0.63708,                 1.1758,                0.84683,                0.80142,                0.84735,                0.44803,                 1.4337,                0.65019,                 1.1463,               0.005347,               0.005347,               0.005347
                     97,                 1.3564,                0.64624,                 1.1802,                0.82495,                0.78537,                0.83109,                 0.4382,                 1.4629,                0.66286,                  1.152,              0.0052975,              0.0052975,              0.0052975
                     98,                  1.354,                0.63618,                 1.1772,                0.81928,                0.79105,                0.83394,                0.44358,                 1.4295,                0.66276,                 1.1419,               0.005248,               0.005248,               0.005248
                     99,                 1.3535,                0.64118,                 1.1642,                0.83677,                0.79362,                0.84029,                0.44417,                 1.4213,                0.65628,                 1.1386,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.3407,                0.63152,                 1.1661,                 0.8174,                0.78762,                0.83096,                0.44387,                 1.4235,                0.65281,                 1.1388,               0.005149,               0.005149,               0.005149
                    101,                 1.3445,                0.63342,                 1.1729,                 0.8403,                0.77982,                0.83531,                0.44476,                 1.4109,                0.64771,                 1.1334,              0.0050995,              0.0050995,              0.0050995
                    102,                  1.348,                0.63248,                 1.1734,                0.81958,                0.79666,                0.83901,                0.44719,                  1.436,                0.65211,                 1.1428,                0.00505,                0.00505,                0.00505
                    103,                 1.3389,                0.62949,                 1.1656,                 0.8533,                0.81095,                0.84596,                0.45217,                 1.4034,                0.64803,                 1.1363,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3432,                 0.6392,                 1.1707,                0.83478,                0.81427,                0.84701,                0.45316,                 1.4172,                0.65301,                 1.1358,               0.004951,               0.004951,               0.004951
                    105,                 1.3387,                0.62686,                 1.1677,                0.81361,                0.80947,                 0.8339,                0.44202,                  1.415,                0.64435,                 1.1374,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3515,                0.63746,                 1.1738,                0.81829,                0.80215,                0.82875,                0.44383,                 1.4104,                0.65342,                  1.132,               0.004852,               0.004852,               0.004852
                    107,                 1.3394,                 0.6288,                 1.1692,                0.82269,                0.82124,                0.84656,                0.44949,                 1.4227,                0.64771,                 1.1392,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3363,                0.62989,                 1.1694,                0.85377,                0.80386,                0.84558,                0.45223,                 1.4241,                0.64942,                 1.1347,               0.004753,               0.004753,               0.004753
                    109,                 1.3383,                0.63008,                  1.169,                0.81151,                0.81191,                0.82811,                0.43908,                 1.4251,                0.64965,                 1.1369,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3347,                0.62668,                 1.1645,                0.85499,                0.82157,                0.85807,                0.46005,                  1.409,                0.63869,                 1.1323,               0.004654,               0.004654,               0.004654
                    111,                 1.3301,                0.62521,                 1.1646,                0.83644,                0.81658,                0.84948,                0.45867,                 1.4018,                0.64316,                 1.1298,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3288,                0.62254,                 1.1601,                0.82591,                0.82146,                0.84463,                 0.4565,                 1.4092,                0.63812,                 1.1367,               0.004555,               0.004555,               0.004555
                    113,                 1.3242,                0.62309,                 1.1641,                0.83979,                0.82216,                0.85496,                0.45236,                 1.4261,                0.64059,                  1.132,              0.0045055,              0.0045055,              0.0045055
                    114,                  1.332,                0.62567,                 1.1633,                0.85772,                0.80885,                0.85517,                0.45644,                 1.4206,                0.63731,                 1.1334,               0.004456,               0.004456,               0.004456
                    115,                 1.3234,                 0.6153,                 1.1565,                0.84211,                0.82179,                0.85293,                0.45661,                 1.4158,                 0.6444,                 1.1336,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3342,                0.63168,                 1.1685,                0.86113,                   0.82,                0.85313,                0.45641,                 1.3955,                0.64007,                 1.1259,               0.004357,               0.004357,               0.004357
                    117,                  1.331,                0.62674,                 1.1695,                0.85069,                0.81818,                 0.8473,                0.45596,                 1.4095,                 0.6422,                 1.1278,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3202,                0.61887,                 1.1552,                0.84929,                0.80247,                 0.8421,                 0.4528,                 1.3914,                0.64044,                 1.1259,               0.004258,               0.004258,               0.004258
                    119,                 1.3114,                0.61896,                 1.1612,                0.84637,                0.81388,                0.83356,                 0.4496,                 1.4037,                0.62878,                 1.1267,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3231,                0.61918,                 1.1616,                0.82584,                 0.8088,                0.83601,                0.44765,                 1.4092,                0.63968,                 1.1258,               0.004159,               0.004159,               0.004159
                    121,                 1.3172,                 0.6193,                 1.1579,                0.83278,                0.82098,                0.84524,                0.45413,                 1.3906,                0.63004,                  1.125,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.3162,                0.61594,                 1.1609,                0.83879,                0.81149,                0.85059,                0.45729,                 1.4066,                0.63421,                 1.1275,                0.00406,                0.00406,                0.00406
                    123,                 1.3146,                0.61516,                 1.1556,                 0.8442,                0.81603,                0.84922,                0.45665,                 1.4022,                0.63319,                 1.1209,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3184,                0.62145,                 1.1564,                0.84447,                0.81646,                0.84708,                0.45305,                 1.3864,                 0.6316,                  1.119,               0.003961,               0.003961,               0.003961
                    125,                 1.3126,                 0.6151,                 1.1624,                0.85139,                0.81173,                0.85652,                0.46204,                 1.3841,                0.63194,                 1.1201,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.3203,                0.61522,                 1.1549,                0.84792,                0.80948,                0.85569,                0.45842,                 1.3927,                0.63506,                 1.1205,               0.003862,               0.003862,               0.003862
