                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                 1.4131,                0.68197,                 1.1988,                0.87319,                0.78443,                0.83822,                0.42971,                 1.4912,                 0.6952,                 1.1698,               0.007228,               0.007228,               0.007228
                     59,                 1.4052,                 0.6809,                 1.1978,                0.82219,                0.78666,                 0.8209,                0.42065,                 1.5478,                    0.7,                 1.1848,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.4067,                0.67926,                 1.1968,                0.84348,                0.80564,                0.84379,                0.42182,                  1.498,                0.71061,                 1.1688,               0.007129,               0.007129,               0.007129
                     61,                 1.4049,                0.68349,                 1.1996,                0.82378,                0.80714,                0.83176,                0.41906,                 1.5364,                0.71396,                 1.1754,              0.0070795,              0.0070795,              0.0070795
                     62,                   1.39,                0.67074,                 1.1899,                0.82898,                0.79693,                 0.8332,                0.42533,                 1.5047,                0.69687,                 1.1671,                0.00703,                0.00703,                0.00703
                     63,                 1.4071,                0.67725,                 1.2035,                  0.823,                0.79741,                0.82604,                0.42776,                 1.5087,                 0.7121,                 1.1721,              0.0069805,              0.0069805,              0.0069805
                     64,                  1.396,                 0.6805,                 1.1938,                0.83205,                0.80375,                0.84264,                0.42721,                 1.5718,                0.70928,                 1.1841,               0.006931,               0.006931,               0.006931
                     65,                 1.3899,                0.67139,                 1.1905,                0.81196,                0.81639,                0.83197,                0.43589,                 1.4519,                0.69119,                 1.1509,              0.0068815,              0.0068815,              0.0068815
                     66,                  1.397,                0.66518,                 1.1906,                0.85326,                0.77974,                0.84936,                 0.4277,                 1.5341,                0.69858,                 1.1788,               0.006832,               0.006832,               0.006832
                     67,                 1.3826,                0.66911,                 1.1917,                0.87271,                0.78972,                0.85563,                0.43965,                 1.5331,                0.70646,                 1.1727,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.3816,                0.66552,                  1.182,                0.82521,                0.80092,                0.83569,                0.43737,                 1.4732,                 0.6932,                 1.1686,               0.006733,               0.006733,               0.006733
                     69,                 1.3763,                 0.6622,                 1.1844,                0.82848,                0.78706,                0.83825,                0.43684,                 1.4638,                0.70123,                 1.1576,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.3795,                0.66073,                 1.1913,                0.80011,                 0.7882,                0.80602,                0.39573,                  1.628,                0.72969,                 1.1993,               0.006634,               0.006634,               0.006634
                     71,                 1.3691,                0.65743,                 1.1826,                0.84172,                0.80261,                0.84641,                0.42926,                 1.4939,                0.69503,                  1.165,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.3716,                0.66076,                  1.185,                0.86751,                0.79888,                0.85925,                0.44375,                 1.4767,                0.67953,                 1.1639,               0.006535,               0.006535,               0.006535
                     73,                 1.3764,                0.66112,                 1.1829,                0.84662,                0.83373,                0.85924,                0.43928,                 1.4971,                0.68286,                 1.1627,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.3725,                0.66156,                 1.1813,                0.85168,                0.81265,                0.85747,                0.44479,                 1.4702,                0.67975,                  1.158,               0.006436,               0.006436,               0.006436
                     75,                 1.3673,                0.65198,                 1.1763,                0.83126,                0.80778,                0.84314,                0.42624,                 1.5528,                0.75275,                 1.2012,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.3636,                0.65733,                 1.1837,                 0.8366,                0.81567,                0.83957,                0.44416,                 1.4508,                 0.6786,                 1.1496,               0.006337,               0.006337,               0.006337
                     77,                 1.3606,                0.65342,                 1.1788,                0.85911,                0.79623,                0.84926,                0.43011,                 1.5829,                0.70577,                 1.1795,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.3629,                0.65242,                  1.185,                0.84807,                0.80398,                0.84148,                0.42389,                 1.5438,                0.75701,                 1.2017,               0.006238,               0.006238,               0.006238
                     79,                 1.3553,                0.64821,                  1.175,                0.84787,                0.82152,                0.84566,                0.43935,                 1.4417,                0.66579,                 1.1442,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.3537,                0.64893,                  1.176,                0.83894,                0.81963,                0.85169,                0.44099,                 1.4876,                0.66897,                  1.155,               0.006139,               0.006139,               0.006139
                     81,                 1.3555,                0.64901,                 1.1787,                 0.8368,                0.81248,                0.83899,                0.44079,                 1.4594,                0.66498,                 1.1492,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.3576,                0.64985,                 1.1825,                0.86371,                0.81024,                0.84314,                0.43703,                 1.4635,                0.66899,                 1.1507,                0.00604,                0.00604,                0.00604
                     83,                  1.349,                0.64161,                 1.1717,                0.87205,                0.83255,                0.86195,                0.44989,                 1.4493,                0.66643,                 1.1489,              0.0059905,              0.0059905,              0.0059905
                     84,                  1.354,                0.65159,                 1.1733,                0.85928,                0.79643,                0.84561,                 0.4359,                 1.5064,                0.67203,                 1.1578,               0.005941,               0.005941,               0.005941
                     85,                 1.3439,                0.64328,                 1.1696,                0.86309,                0.81064,                0.86039,                0.45394,                 1.4221,                0.65396,                 1.1402,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3427,                0.64731,                 1.1679,                0.84528,                0.81256,                0.85491,                 0.4523,                   1.44,                0.67316,                 1.1436,               0.005842,               0.005842,               0.005842
                     87,                 1.3392,                0.63919,                 1.1671,                0.77856,                0.72657,                0.77423,                0.34393,                 2.0644,                 1.1627,                  1.588,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.3492,                0.64092,                 1.1715,                 0.8482,                0.82616,                0.84277,                0.43764,                 1.4945,                0.66179,                 1.1526,               0.005743,               0.005743,               0.005743
                     89,                 1.3323,                0.64103,                 1.1663,                0.88213,                 0.8272,                0.86545,                0.45857,                 1.4131,                0.65621,                 1.1364,              0.0056935,              0.0056935,              0.0056935
                     90,                  1.336,                0.63824,                 1.1683,                0.86165,                0.81138,                0.85587,                0.45195,                 1.4509,                0.65925,                   1.14,               0.005644,               0.005644,               0.005644
                     91,                 1.3371,                0.63392,                 1.1634,                0.87435,                0.82156,                0.86908,                0.45791,                 1.4271,                0.64655,                 1.1352,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3282,                0.63319,                 1.1682,                0.87122,                0.82677,                0.86583,                0.45194,                 1.4871,                0.66806,                 1.1544,               0.005545,               0.005545,               0.005545
                     93,                  1.339,                0.63975,                 1.1707,                0.84405,                0.82436,                0.84424,                0.44419,                 1.4655,                0.65281,                 1.1444,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3258,                   0.63,                 1.1578,                0.84356,                0.82366,                0.85085,                0.44717,                 1.4627,                0.66436,                 1.1457,               0.005446,               0.005446,               0.005446
                     95,                 1.3295,                0.63552,                 1.1658,                 0.8621,                0.81977,                 0.8689,                0.46535,                 1.3942,                0.64058,                 1.1263,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3227,                0.62768,                 1.1632,                0.85965,                0.83323,                0.86552,                0.46056,                 1.3902,                0.64377,                 1.1238,               0.005347,               0.005347,               0.005347
                     97,                 1.3283,                0.63668,                 1.1676,                0.85989,                0.83493,                0.86655,                0.46111,                 1.4478,                0.64948,                 1.1372,              0.0052975,              0.0052975,              0.0052975
                     98,                  1.326,                0.62743,                  1.164,                0.84765,                0.82524,                0.85369,                0.45107,                 1.4436,                0.65547,                 1.1372,               0.005248,               0.005248,               0.005248
                     99,                 1.3251,                0.63046,                 1.1514,                0.87358,                0.82222,                0.86465,                0.44867,                  1.481,                0.65665,                 1.1425,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.3105,                0.62113,                 1.1515,                0.83987,                0.83399,                0.84525,                 0.4476,                 1.3961,                 0.6352,                 1.1254,               0.005149,               0.005149,               0.005149
                    101,                 1.3104,                0.62352,                 1.1582,                0.85379,                0.82518,                0.86139,                0.46187,                 1.4132,                0.64273,                 1.1299,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.3144,                0.62245,                  1.158,                0.86906,                0.83334,                0.86327,                0.46063,                 1.4021,                0.62912,                 1.1292,                0.00505,                0.00505,                0.00505
                    103,                 1.3077,                0.61911,                 1.1523,                0.87079,                0.81256,                0.85686,                0.46004,                 1.3937,                0.63767,                 1.1266,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3135,                0.62786,                 1.1569,                0.81232,                0.81229,                0.84516,                0.45176,                 1.3969,                0.65116,                 1.1225,               0.004951,               0.004951,               0.004951
                    105,                 1.3067,                0.61737,                 1.1534,                0.85809,                0.83092,                0.85897,                0.45989,                 1.3978,                0.64707,                 1.1224,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3202,                0.62648,                 1.1592,                0.85851,                 0.8345,                0.86425,                0.46352,                  1.405,                0.63453,                 1.1259,               0.004852,               0.004852,               0.004852
                    107,                 1.3117,                0.61936,                 1.1564,                0.87492,                0.81835,                0.86305,                0.45945,                 1.4011,                0.64229,                 1.1276,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3093,                0.62135,                  1.157,                0.86721,                0.83405,                0.86719,                0.46193,                 1.3983,                0.63601,                 1.1245,               0.004753,               0.004753,               0.004753
                    109,                 1.3082,                0.61879,                 1.1547,                0.87492,                0.83346,                0.87101,                0.46627,                 1.3976,                0.62998,                 1.1248,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3024,                 0.6164,                 1.1488,                0.87699,                0.82236,                0.86578,                0.46407,                 1.4172,                0.62933,                  1.128,               0.004654,               0.004654,               0.004654
                    111,                 1.2976,                0.61503,                 1.1495,                0.86907,                0.81609,                0.85989,                0.46128,                 1.3952,                0.63649,                 1.1217,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2976,                0.61248,                 1.1463,                0.86294,                0.83331,                0.86057,                0.46294,                 1.3943,                0.62709,                 1.1236,               0.004555,               0.004555,               0.004555
                    113,                 1.2948,                0.61438,                 1.1508,                0.86239,                0.84004,                 0.8669,                0.46099,                 1.4055,                 0.6327,                  1.125,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.3032,                0.61515,                 1.1492,                0.86414,                0.82909,                0.86873,                0.47243,                 1.3821,                0.62917,                 1.1208,               0.004456,               0.004456,               0.004456
                    115,                 1.2913,                0.60252,                 1.1421,                0.85723,                 0.8261,                0.86057,                0.46651,                 1.3859,                0.63093,                 1.1196,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3008,                0.61895,                 1.1531,                0.85672,                 0.8283,                0.85677,                0.45247,                  1.424,                0.63793,                 1.1224,               0.004357,               0.004357,               0.004357
                    117,                 1.2978,                0.61481,                 1.1548,                 0.8801,                0.83888,                0.87731,                0.47656,                 1.3684,                0.63011,                 1.1113,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2897,                0.60763,                 1.1412,                0.87004,                0.84049,                0.86786,                0.47191,                 1.3726,                0.63104,                 1.1109,               0.004258,               0.004258,               0.004258
                    119,                 1.2828,                0.60841,                  1.148,                0.86135,                0.83358,                 0.8578,                0.46081,                 1.3813,                0.62171,                 1.1177,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.2895,                0.60893,                 1.1464,                0.86891,                0.83759,                 0.8626,                0.47242,                 1.3581,                 0.6176,                 1.1097,               0.004159,               0.004159,               0.004159
                    121,                 1.2826,                0.60809,                 1.1416,                0.85287,                 0.8398,                0.86885,                0.46482,                 1.3806,                0.62416,                 1.1151,              0.0041095,              0.0041095,              0.0041095
                    122,                  1.283,                0.60502,                 1.1457,                0.84207,                0.84709,                0.86652,                 0.4652,                 1.3796,                0.62479,                 1.1174,                0.00406,                0.00406,                0.00406
                    123,                 1.2845,                0.60486,                 1.1417,                0.84242,                0.83021,                0.86225,                0.46275,                 1.3971,                0.62947,                 1.1186,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2843,                0.60944,                 1.1405,                0.86115,                0.82336,                0.86325,                0.46474,                  1.375,                0.61894,                 1.1144,               0.003961,               0.003961,               0.003961
                    125,                 1.2792,                0.60208,                 1.1468,                0.86021,                0.83555,                0.86287,                0.46697,                 1.3727,                0.61373,                 1.1129,              0.0039115,              0.0039115,              0.0039115
                    126,                  1.282,                0.60114,                  1.139,                0.85682,                0.84875,                0.86795,                0.47328,                 1.3513,                0.61107,                 1.1077,               0.003862,               0.003862,               0.003862
                    127,                 1.2704,                0.59521,                 1.1354,                0.86999,                0.83776,                 0.8717,                0.47541,                 1.3431,                0.61489,                 1.1021,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.2687,                 0.5974,                 1.1381,                0.86293,                0.85068,                 0.8766,                0.48117,                 1.3529,                0.61537,                 1.1072,               0.003763,               0.003763,               0.003763
                    129,                  1.275,                0.59965,                 1.1388,                0.85521,                 0.8541,                0.86737,                0.46886,                 1.3699,                0.61526,                 1.1099,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2727,                0.60503,                 1.1456,                0.86711,                0.84539,                0.87074,                0.47411,                 1.3461,                0.61569,                 1.1036,               0.003664,               0.003664,               0.003664
                    131,                 1.2774,                0.60775,                  1.138,                0.85931,                 0.8498,                0.87222,                0.47284,                  1.364,                0.61788,                 1.1068,              0.0036145,              0.0036145,              0.0036145
                    132,                  1.272,                0.60056,                 1.1378,                0.86025,                0.84501,                0.87499,                0.47377,                 1.3646,                0.61857,                 1.1084,               0.003565,               0.003565,               0.003565
                    133,                 1.2687,                0.60181,                 1.1374,                0.86201,                0.84915,                0.87269,                0.46896,                 1.3708,                0.62017,                 1.1107,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2636,                0.59661,                 1.1348,                 0.8632,                0.83017,                0.86904,                0.46965,                 1.3604,                 0.6181,                 1.1061,               0.003466,               0.003466,               0.003466
                    135,                 1.2567,                0.58934,                 1.1344,                0.86185,                0.83685,                0.87108,                0.47151,                 1.3607,                0.61967,                 1.1057,              0.0034165,              0.0034165,              0.0034165
                    136,                  1.267,                0.59735,                 1.1409,                0.85953,                0.84711,                0.87055,                0.47417,                 1.3766,                0.61911,                 1.1081,               0.003367,               0.003367,               0.003367
                    137,                 1.2627,                 0.5968,                 1.1343,                0.86013,                0.84169,                0.87294,                0.47981,                  1.345,                0.61211,                  1.102,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2603,                0.59254,                 1.1322,                0.86976,                0.84877,                0.87969,                0.47328,                  1.369,                0.61461,                 1.1066,               0.003268,               0.003268,               0.003268
                    139,                 1.2609,                0.59765,                 1.1335,                0.87834,                0.84158,                0.87982,                0.47799,                 1.3473,                0.60987,                 1.1019,              0.0032185,              0.0032185,              0.0032185
                    140,                  1.259,                 0.5917,                 1.1324,                0.87126,                 0.8422,                0.87642,                0.47258,                 1.3663,                0.61505,                 1.1061,               0.003169,               0.003169,               0.003169
                    141,                 1.2523,                0.59028,                 1.1271,                0.88009,                0.82512,                0.87436,                0.47244,                 1.3444,                0.61185,                 1.1001,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.2535,                0.59124,                 1.1325,                0.87159,                0.83879,                0.87446,                0.47042,                 1.3476,                 0.6146,                 1.0998,                0.00307,                0.00307,                0.00307
                    143,                 1.2562,                0.59299,                 1.1307,                0.87444,                0.84777,                0.87811,                0.47205,                 1.3627,                0.61319,                  1.103,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2446,                0.58726,                 1.1306,                 0.8734,                0.83794,                0.87492,                 0.4736,                 1.3532,                0.61023,                 1.1022,               0.002971,               0.002971,               0.002971
                    145,                 1.2522,                0.59108,                 1.1297,                0.87392,                0.83932,                0.87332,                0.47678,                 1.3343,                0.61257,                 1.0964,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.2591,                0.59034,                 1.1342,                0.86471,                0.84521,                0.86896,                0.47678,                 1.3447,                0.60561,                 1.0993,               0.002872,               0.002872,               0.002872
                    147,                 1.2497,                0.58809,                 1.1288,                0.87189,                0.83993,                0.87393,                0.48272,                 1.3302,                0.60256,                 1.0961,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2472,                0.58638,                 1.1218,                0.87331,                0.83454,                0.87277,                0.48219,                 1.3267,                0.60225,                 1.0947,               0.002773,               0.002773,               0.002773
                    149,                  1.235,                0.57673,                 1.1245,                0.86616,                0.84969,                0.87742,                0.48082,                 1.3396,                0.60559,                 1.0974,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2364,                0.58189,                 1.1222,                0.87535,                0.84415,                0.87794,                  0.476,                 1.3518,                0.60457,                 1.0977,               0.002674,               0.002674,               0.002674
                    151,                 1.2313,                0.57884,                 1.1238,                0.86601,                 0.8524,                0.87567,                0.47897,                 1.3405,                0.60442,                 1.0939,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.2359,                0.58341,                 1.1216,                0.86625,                0.84809,                0.87782,                0.47879,                 1.3452,                0.60107,                 1.0959,               0.002575,               0.002575,               0.002575
                    153,                 1.2436,                0.58539,                 1.1272,                0.85475,                0.84883,                0.87438,                0.47608,                 1.3487,                0.60572,                  1.097,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.2363,                0.58513,                 1.1227,                0.86722,                0.85007,                0.87948,                0.48178,                 1.3354,                0.59989,                 1.0942,               0.002476,               0.002476,               0.002476
                    155,                 1.2458,                0.58363,                 1.1294,                 0.8633,                0.85519,                0.87808,                0.48077,                 1.3287,                0.59788,                 1.0933,              0.0024265,              0.0024265,              0.0024265
