          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.70148,                 1.2414,                0.62647,                 1.2072,                0.85812,                0.81833,                0.84426,                0.67315,                0.86449,                 0.8244,                0.85153,                0.68062,                0.73078,                 1.3993,                0.75363,                 1.1796,              0.0015347,              0.0015347,              0.0015347
                     49,                 0.6823,                 1.1985,                0.60314,                 1.1943,                0.89833,                0.81093,                0.84738,                0.69145,                0.90085,                0.82134,                0.85598,                0.68284,                0.70774,                 1.4247,                0.72759,                 1.1547,              0.0015248,              0.0015248,              0.0015248
                     50,                0.68612,                 1.1966,                 0.6073,                 1.1954,                0.88819,                0.82678,                0.85292,                0.69873,                 0.8784,                0.83955,                0.85682,                0.69666,                0.70742,                 1.3752,                0.69738,                 1.1472,              0.0015149,              0.0015149,              0.0015149
                     51,                0.69517,                 1.2204,                 0.6153,                 1.1984,                0.91862,                 0.8028,                 0.8614,                 0.6997,                 0.9072,                 0.8118,                0.86115,                0.70165,                 0.7111,                 1.3426,                0.72631,                 1.1421,               0.001505,               0.001505,               0.001505
                     52,                 0.6711,                 1.2004,                0.60217,                 1.1843,                0.89035,                0.81692,                0.84764,                0.68612,                0.89353,                0.82134,                0.84954,                0.68783,                0.73134,                 1.3453,                0.69759,                 1.1695,              0.0014951,              0.0014951,              0.0014951
                     53,                0.67471,                 1.1647,                 0.5936,                 1.1809,                0.89429,                0.82654,                0.85108,                0.69693,                 0.8947,                0.84005,                 0.8586,                0.69777,                 0.7096,                 1.2843,                0.68127,                 1.1483,              0.0014852,              0.0014852,              0.0014852
                     54,                0.66802,                 1.1836,                0.59574,                 1.1795,                0.89495,                 0.8349,                0.85604,                0.70814,                 0.8927,                 0.8442,                0.86269,                0.70896,                0.66937,                 1.3806,                0.67612,                 1.1132,              0.0014753,              0.0014753,              0.0014753
                     55,                0.67216,                  1.126,                0.59179,                 1.1773,                0.90061,                0.81787,                0.85454,                0.69796,                0.89126,                0.83171,                0.85371,                0.69579,                 0.7134,                 1.2891,                0.66465,                  1.161,              0.0014654,              0.0014654,              0.0014654
                     56,                  0.666,                 1.1686,                0.59331,                 1.1745,                0.90574,                0.81675,                0.85778,                0.70203,                 0.9085,                0.81809,                0.86412,                0.70051,                0.70508,                 1.3682,                0.67235,                 1.1374,              0.0014555,              0.0014555,              0.0014555
                     57,                0.66424,                 1.1522,                0.58911,                  1.179,                0.89716,                0.82475,                0.85559,                0.69992,                0.89969,                0.83001,                0.85938,                 0.7013,                0.68835,                 1.2851,                0.67742,                 1.1303,              0.0014456,              0.0014456,              0.0014456
                     58,                0.66579,                 1.1527,                0.58483,                  1.174,                 0.9103,                0.81856,                0.85444,                0.69785,                0.91609,                0.82376,                0.86438,                0.69421,                0.71008,                 1.3964,                0.72669,                 1.1364,              0.0014357,              0.0014357,              0.0014357
                     59,                0.66397,                 1.1707,                 0.5888,                 1.1716,                0.88188,                0.83348,                0.85667,                0.70768,                0.88555,                0.83695,                0.86487,                0.71005,                 0.6899,                 1.3037,                 0.6765,                 1.1439,              0.0014258,              0.0014258,              0.0014258
                     60,                0.66142,                   1.15,                0.58004,                 1.1748,                0.90341,                0.82746,                0.85151,                0.71164,                0.90762,                0.83088,                0.85653,                0.70851,                0.68819,                 1.3353,                0.66394,                 1.1232,              0.0014159,              0.0014159,              0.0014159
                     61,                  0.668,                 1.1649,                0.58685,                 1.1752,                0.90323,                 0.8248,                 0.8494,                 0.7076,                0.90986,                0.83167,                0.85712,                0.69904,                0.68766,                 1.3745,                0.66277,                 1.1238,               0.001406,               0.001406,               0.001406
                     62,                0.66247,                 1.1629,                0.58963,                 1.1713,                0.90175,                0.82394,                0.85529,                0.70913,                0.90798,                0.83009,                0.86445,                0.70578,                0.68152,                 1.3011,                0.67234,                  1.113,              0.0013961,              0.0013961,              0.0013961
                     63,                 0.6508,                 1.1538,                0.57562,                 1.1629,                0.89397,                0.82394,                0.85486,                0.70916,                0.90025,                0.83001,                0.86264,                0.70937,                0.68779,                 1.2959,                0.67452,                 1.1253,              0.0013862,              0.0013862,              0.0013862
                     64,                0.65281,                 1.1537,                0.58222,                 1.1637,                0.90179,                0.82394,                 0.8515,                0.70462,                0.90705,                0.82914,                0.86083,                0.70236,                0.68372,                   1.36,                 0.6655,                 1.1186,              0.0013763,              0.0013763,              0.0013763
                     65,                0.64859,                 1.1218,                0.57511,                 1.1552,                0.89173,                0.83174,                 0.8513,                 0.7066,                0.89694,                0.83608,                0.85621,                0.70072,                0.67002,                 1.3794,                0.67581,                 1.1032,              0.0013664,              0.0013664,              0.0013664
                     66,                0.64538,                 1.1188,                0.57046,                 1.1561,                0.91784,                0.81873,                0.85974,                0.71891,                0.91016,                0.82827,                0.86041,                0.71847,                0.67636,                 1.2927,                0.64964,                 1.1169,              0.0013565,              0.0013565,              0.0013565
                     67,                0.65073,                 1.1352,                 0.5662,                 1.1572,                 0.9074,                0.82438,                0.86293,                0.71734,                0.91123,                0.82827,                0.86688,                0.71545,                0.67755,                 1.3061,                0.65718,                 1.1033,              0.0013466,              0.0013466,              0.0013466
                     68,                0.64084,                 1.1205,                0.56055,                 1.1556,                0.89976,                0.80964,                0.85482,                0.71589,                0.90265,                0.81225,                0.85635,                0.70523,                0.65568,                  1.393,                0.66079,                  1.089,              0.0013367,              0.0013367,              0.0013367
                     69,                0.64069,                 1.1051,                0.56182,                 1.1532,                0.88747,                0.82741,                0.86127,                0.72183,                0.89247,                0.83502,                0.86389,                0.71418,                0.65312,                 1.2871,                  0.651,                 1.0879,              0.0013268,              0.0013268,              0.0013268
                     70,                0.64299,                 1.1266,                0.56058,                 1.1562,                0.88789,                0.83348,                0.86229,                0.70285,                0.90235,                0.83346,                0.86518,                0.71234,                0.72351,                 1.3179,                 0.6483,                 1.1643,              0.0013169,              0.0013169,              0.0013169
                     71,                0.63579,                 1.1324,                0.56041,                 1.1451,                0.89266,                0.82223,                0.85131,                0.70329,                0.89488,                 0.8269,                0.85394,                0.70212,                0.66518,                 1.3412,                 0.6535,                 1.1023,               0.001307,               0.001307,               0.001307
                     72,                0.63208,                 1.1087,                0.55409,                 1.1483,                0.90942,                0.82047,                0.85866,                0.71305,                0.90951,                0.82307,                0.85936,                0.71072,                0.66683,                 1.3083,                0.64968,                 1.0946,              0.0012971,              0.0012971,              0.0012971
                     73,                0.63947,                 1.1045,                0.55529,                 1.1472,                0.88905,                 0.8222,                0.85998,                0.71362,                0.88599,                0.83577,                0.86009,                0.71077,                0.65924,                 1.2641,                0.65796,                 1.0893,              0.0012872,              0.0012872,              0.0012872
                     74,                 0.6306,                 1.1063,                0.56079,                 1.1446,                0.91939,                 0.8118,                0.86237,                0.72052,                0.91659,                 0.8196,                0.86834,                0.71946,                0.67449,                 1.2842,                0.64697,                 1.1115,              0.0012773,              0.0012773,              0.0012773
                     75,                0.63792,                 1.0987,                0.55527,                 1.1485,                 0.8913,                 0.8248,                0.85839,                 0.7129,                0.89289,                0.83864,                0.85955,                0.71386,                0.66242,                 1.3511,                0.65783,                  1.091,              0.0012674,              0.0012674,              0.0012674
                     76,                0.62694,                 1.1214,                 0.5539,                 1.1428,                0.89105,                0.82307,                0.84978,                0.70871,                 0.8854,                0.84302,                0.85702,                0.70838,                0.67041,                 1.3655,                0.64298,                 1.1171,              0.0012575,              0.0012575,              0.0012575
                     77,                0.63172,                 1.1071,                0.55609,                 1.1492,                0.91417,                0.82134,                0.85612,                0.71985,                0.90853,                0.83565,                0.86105,                0.71177,                0.64346,                 1.3071,                0.64611,                 1.0811,              0.0012476,              0.0012476,              0.0012476
                     78,                0.62858,                  1.109,                0.54677,                 1.1419,                0.90358,                0.82899,                0.85923,                0.72831,                0.90423,                0.83088,                0.86063,                0.72189,                0.63422,                 1.3151,                0.65689,                 1.0655,              0.0012377,              0.0012377,              0.0012377
                     79,                0.62683,                  1.065,                0.53992,                 1.1368,                0.90863,                0.82047,                0.86034,                0.72565,                0.91058,                0.83022,                0.86209,                0.71783,                0.63109,                 1.2563,                0.64878,                 1.0582,              0.0012278,              0.0012278,              0.0012278
                     80,                0.62234,                 1.0893,                0.54004,                 1.1346,                0.90634,                0.81787,                 0.8511,                0.71095,                0.90633,                0.82307,                0.85458,                0.70792,                0.64445,                  1.348,                0.65413,                   1.09,              0.0012179,              0.0012179,              0.0012179
                     81,                0.62847,                 1.0966,                0.55083,                 1.1418,                0.90453,                0.81873,                0.85494,                0.71458,                0.90234,                0.81787,                0.85296,                0.71475,                0.64289,                 1.2789,                0.65108,                 1.0667,               0.001208,               0.001208,               0.001208
                     82,                0.62008,                 1.0882,                0.54007,                 1.1364,                0.90132,                0.82385,                0.85803,                0.72321,                0.90308,                0.83348,                0.85749,                0.71622,                0.63832,                 1.3466,                0.63891,                 1.0741,              0.0011981,              0.0011981,              0.0011981
                     83,                0.62205,                  1.082,                0.54213,                 1.1355,                0.91785,                0.81093,                0.86056,                0.71864,                0.90456,                0.82201,                0.86403,                0.71511,                0.64019,                 1.3154,                0.62822,                 1.0696,              0.0011882,              0.0011882,              0.0011882
                     84,                0.61868,                 1.0919,                0.54255,                 1.1306,                0.91713,                0.81585,                0.85659,                0.72148,                 0.9185,                  0.817,                 0.8599,                0.71741,                0.64292,                 1.2957,                0.63048,                 1.0863,              0.0011783,              0.0011783,              0.0011783
                     85,                 0.6196,                 1.0858,                0.54412,                 1.1338,                0.90823,                0.81613,                0.85629,                0.72799,                0.90752,                0.82654,                0.86375,                0.72578,                0.65352,                 1.3421,                0.62451,                 1.0831,              0.0011684,              0.0011684,              0.0011684
                     86,                0.61495,                 1.0701,                0.54023,                 1.1307,                0.90259,                0.81266,                0.85903,                 0.7286,                 0.8956,                0.83435,                0.86739,                0.72209,                0.63241,                 1.2645,                0.62543,                 1.0679,              0.0011585,              0.0011585,              0.0011585
                     87,                 0.6112,                  1.074,                0.53597,                 1.1284,                0.89726,                0.82563,                0.85751,                0.72355,                0.89655,                0.84215,                0.86071,                0.71648,                0.63292,                 1.3399,                0.62936,                 1.0779,              0.0011486,              0.0011486,              0.0011486
                     88,                0.62019,                 1.0776,                0.53837,                 1.1312,                0.91517,                 0.8118,                0.86328,                0.73249,                0.89933,                0.83435,                0.86841,                0.72415,                0.64025,                 1.2862,                0.63468,                 1.0765,              0.0011387,              0.0011387,              0.0011387
                     89,                0.61775,                 1.0944,                0.54323,                 1.1349,                0.90667,                 0.8173,                0.86052,                 0.7298,                  0.897,                0.82827,                0.86291,                0.73022,                0.63735,                  1.349,                0.62566,                 1.0704,              0.0011288,              0.0011288,              0.0011288
                     90,                0.60476,                 1.0464,                0.52467,                 1.1207,                0.89297,                0.83001,                0.85993,                0.72763,                0.89977,                0.83348,                0.86384,                0.72645,                0.63817,                 1.2791,                0.62687,                 1.0709,              0.0011189,              0.0011189,              0.0011189
                     91,                0.61851,                  1.068,                0.53897,                 1.1293,                0.91048,                0.82038,                0.86761,                0.72746,                0.90803,                0.82134,                0.86459,                0.72652,                0.63584,                 1.2696,                0.61347,                 1.0674,               0.001109,               0.001109,               0.001109
                     92,                0.61144,                 1.0627,                0.53467,                  1.126,                0.91212,                 0.8196,                  0.863,                0.73338,                0.90508,                 0.8248,                 0.8652,                0.72876,                0.63575,                 1.3149,                0.61302,                  1.074,              0.0010991,              0.0010991,              0.0010991
                     93,                0.60199,                  1.037,                0.52613,                 1.1192,                0.90093,                0.83348,                0.86142,                0.73122,                0.90287,                0.83845,                0.86198,                0.72548,                0.62785,                 1.2824,                0.61363,                  1.071,              0.0010892,              0.0010892,              0.0010892
                     94,                0.60203,                 1.0769,                 0.5317,                 1.1214,                 0.8987,                 0.8222,                0.86249,                0.72184,                0.89844,                0.83631,                0.86445,                0.71715,                0.63957,                 1.2375,                0.62112,                 1.0731,              0.0010793,              0.0010793,              0.0010793
                     95,                0.60419,                 1.0483,                0.52481,                 1.1209,                0.89672,                0.82741,                0.85859,                0.72842,                0.89571,                0.83955,                0.86216,                0.72099,                0.65344,                 1.2646,                 0.6181,                 1.0932,              0.0010694,              0.0010694,              0.0010694
                     96,                0.60531,                 1.0653,                0.52662,                 1.1216,                0.90878,                0.82951,                0.85747,                0.71889,                0.91212,                0.83435,                0.85755,                0.71615,                0.65072,                 1.3123,                0.62726,                 1.0896,              0.0010595,              0.0010595,              0.0010595
                     97,                0.60141,                 1.0428,                0.52244,                  1.116,                0.90462,                 0.8196,                0.85377,                0.72473,                0.89842,                0.83955,                0.85339,                0.72073,                0.64987,                 1.3342,                0.59506,                 1.0895,              0.0010496,              0.0010496,              0.0010496
                     98,                0.59117,                 1.0499,                0.52266,                 1.1117,                0.90008,                 0.8196,                 0.8514,                0.72454,                0.90166,                0.82827,                0.85519,                0.71748,                0.64604,                 1.3231,                0.62363,                 1.0916,              0.0010397,              0.0010397,              0.0010397
                     99,                0.59694,                 1.0574,                0.52142,                 1.1145,                0.91096,                0.82525,                0.86184,                0.72889,                0.91085,                0.83174,                0.86278,                0.71958,                0.64204,                 1.2818,                0.61272,                 1.0841,              0.0010298,              0.0010298,              0.0010298
                    100,                0.60306,                 1.0555,                0.52054,                 1.1179,                0.91202,                0.80914,                0.85704,                0.73328,                0.91236,                0.81613,                0.85605,                0.72171,                0.62949,                 1.2786,                0.62022,                 1.0676,              0.0010199,              0.0010199,              0.0010199
