          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.75616,                 1.3186,                 0.6715,                 1.2584,                0.87414,                0.80486,                0.84011,                0.67466,                0.87598,                 0.8086,                0.84879,                0.66643,                0.75214,                 1.4836,                0.77147,                 1.1794,              0.0016733,              0.0016733,              0.0016733
                     35,                0.74602,                 1.3127,                0.67411,                 1.2494,                0.89826,                0.79185,                0.82614,                0.65813,                0.89924,                0.79271,                0.83371,                0.67257,                  0.803,                 1.5871,                0.84544,                 1.2117,              0.0016634,              0.0016634,              0.0016634
                     36,                0.73912,                 1.2595,                0.65657,                 1.2418,                0.88333,                0.80659,                0.84657,                0.68014,                 0.8838,                0.80833,                0.85032,                0.68022,                0.75253,                 1.4985,                0.81412,                   1.16,              0.0016535,              0.0016535,              0.0016535
                     37,                0.73295,                 1.2945,                0.65996,                 1.2382,                0.87691,                 0.8118,                0.84749,                0.67969,                0.87767,                0.81518,                 0.8516,                0.67545,                0.76596,                 1.4924,                0.78868,                 1.1894,              0.0016436,              0.0016436,              0.0016436
                     38,                0.73555,                 1.2902,                0.65473,                 1.2393,                0.90955,                0.78494,                0.84284,                0.67483,                0.91493,                0.79288,                0.85159,                0.66688,                0.75793,                 1.6083,                0.78591,                 1.1915,              0.0016337,              0.0016337,              0.0016337
                     39,                0.73097,                 1.2598,                0.64384,                 1.2355,                0.87579,                0.81613,                0.84644,                0.68154,                 0.8821,                0.80312,                0.84615,                 0.6806,                0.73452,                 1.4509,                0.80353,                 1.1414,              0.0016238,              0.0016238,              0.0016238
                     40,                0.71711,                 1.2545,                0.63668,                 1.2271,                0.90319,                0.78491,                0.85181,                0.67299,                0.89714,                0.78838,                0.85453,                0.68377,                0.77505,                 1.4907,                0.75489,                 1.1864,              0.0016139,              0.0016139,              0.0016139
                     41,                 0.7149,                 1.2099,                0.63295,                 1.2184,                0.91368,                0.79271,                0.85656,                0.69587,                0.90867,                0.80246,                0.86386,                0.70081,                 0.7191,                 1.5104,                0.73978,                 1.1592,               0.001604,               0.001604,               0.001604
                     42,                0.71973,                  1.247,                  0.642,                 1.2233,                0.90197,                0.78057,                0.84407,                0.68957,                0.89926,                0.77419,                 0.8482,                0.68088,                0.72079,                 1.4586,                0.76941,                 1.1487,              0.0015941,              0.0015941,              0.0015941
                     43,                 0.7053,                 1.2675,                0.62392,                 1.2127,                0.88409,                0.79382,                0.84126,                0.67246,                0.88671,                0.79445,                0.84685,                  0.675,                 0.7507,                 1.4309,                0.79016,                 1.1695,              0.0015842,              0.0015842,              0.0015842
                     44,                0.70872,                 1.2352,                0.63026,                 1.2131,                0.90003,                0.80421,                0.85536,                 0.6992,                0.88806,                0.81194,                0.85711,                0.69589,                0.70684,                 1.4272,                0.73599,                 1.1447,              0.0015743,              0.0015743,              0.0015743
                     45,                0.69544,                 1.2129,                 0.6224,                 1.2064,                0.90779,                0.79445,                0.85114,                0.69649,                0.90847,                0.79532,                0.85619,                 0.6926,                0.70685,                 1.4547,                0.72636,                 1.1352,              0.0015644,              0.0015644,              0.0015644
                     46,                0.68856,                 1.2273,                0.60995,                 1.2018,                0.89949,                0.81353,                0.84555,                0.68978,                0.90141,                0.81526,                0.85031,                0.68292,                0.69896,                 1.4919,                0.73966,                 1.1274,              0.0015545,              0.0015545,              0.0015545
                     47,                0.70109,                 1.2111,                0.62187,                 1.2095,                0.89384,                0.80323,                0.83632,                0.68105,                0.89577,                0.80496,                0.83849,                0.67589,                0.70858,                 1.5192,                 0.7358,                 1.1379,              0.0015446,              0.0015446,              0.0015446
                     48,                0.69974,                 1.2404,                0.62704,                 1.2046,                0.87325,                0.81264,                0.83576,                0.67874,                0.87037,                0.81526,                0.84038,                0.68497,                0.72334,                 1.3753,                0.78928,                 1.1468,              0.0015347,              0.0015347,              0.0015347
                     49,                0.68781,                  1.205,                 0.6101,                 1.1984,                0.89182,                0.82224,                0.85455,                0.70223,                0.89256,                0.82914,                0.86659,                0.70145,                0.68779,                 1.4006,                0.70704,                 1.1102,              0.0015248,              0.0015248,              0.0015248
