          current_epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                  1.184,                0.70054,                 1.1251,                0.86902,                 0.8394,                 0.8785,                0.47596,                 1.3948,                0.77775,                 1.1191,               0.002971,               0.002971,               0.002971
                    144,                 1.1854,                0.69368,                 1.1244,                0.87008,                0.83804,                0.87812,                 0.4767,                 1.3944,                0.77773,                 1.1191,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.1783,                0.69664,                 1.1243,                0.86982,                0.83901,                0.87824,                0.47647,                 1.3937,                0.77718,                 1.1188,               0.002872,               0.002872,               0.002872
                    146,                 1.1801,                0.69569,                  1.122,                0.87119,                0.83884,                0.87928,                0.47688,                 1.3932,                 0.7768,                 1.1187,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.1882,                0.70148,                 1.1361,                0.86995,                0.84007,                 0.8794,                 0.4769,                 1.3931,                 0.7763,                 1.1189,               0.002773,               0.002773,               0.002773
                    148,                  1.183,                0.69276,                 1.1228,                0.87046,                0.84094,                0.87936,                0.47729,                 1.3928,                0.77578,                 1.1187,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.1762,                0.69261,                 1.1205,                0.87266,                0.84172,                0.87991,                0.47715,                 1.3922,                 0.7752,                 1.1184,               0.002674,               0.002674,               0.002674
                    150,                 1.1765,                0.68519,                 1.1214,                0.87248,                0.84119,                0.87909,                0.47707,                 1.3921,                0.77479,                 1.1182,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.1863,                0.70278,                 1.1238,                0.87225,                 0.8408,                 0.8785,                 0.4768,                 1.3915,                0.77502,                 1.1177,               0.002575,               0.002575,               0.002575
                    152,                 1.1798,                0.69233,                 1.1206,                0.87381,                0.84074,                0.87914,                0.47693,                 1.3918,                0.77465,                  1.118,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.1768,                0.69007,                 1.1203,                 0.8745,                0.84109,                0.88045,                0.47671,                 1.3909,                0.77427,                 1.1176,               0.002476,               0.002476,               0.002476
                    154,                 1.1777,                0.69616,                 1.1238,                0.87231,                0.84055,                0.87925,                0.47694,                  1.391,                  0.774,                 1.1175,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.1746,                0.68896,                 1.1231,                0.87275,                0.84089,                0.87957,                 0.4768,                 1.3907,                 0.7742,                 1.1176,               0.002377,               0.002377,               0.002377
                    156,                 1.1705,                0.68822,                 1.1182,                0.87299,                0.84208,                0.88026,                0.47703,                 1.3901,                0.77345,                 1.1173,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.1704,                 0.6864,                 1.1201,                0.87268,                 0.8418,                0.88065,                0.47691,                 1.3902,                0.77359,                 1.1173,               0.002278,               0.002278,               0.002278
                    158,                 1.1685,                0.68721,                 1.1203,                0.87416,                0.84191,                0.88039,                0.47711,                 1.3901,                0.77286,                 1.1172,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.1668,                0.68324,                 1.1138,                0.87339,                0.84164,                0.88023,                 0.4769,                 1.3893,                 0.7725,                 1.1169,               0.002179,               0.002179,               0.002179
                    160,                  1.172,                0.69102,                 1.1163,                0.87815,                0.84057,                0.88203,                0.47754,                 1.3895,                 0.7722,                 1.1168,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.1691,                 0.6925,                 1.1181,                0.87779,                0.83969,                0.88062,                0.47733,                 1.3889,                0.77219,                 1.1168,                0.00208,                0.00208,                0.00208
                    162,                 1.1625,                0.68328,                 1.1169,                0.87909,                0.84076,                0.88205,                0.47721,                 1.3889,                0.77196,                 1.1166,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.1714,                0.69185,                 1.1197,                0.88145,                0.83456,                0.88031,                0.47677,                 1.3884,                0.77151,                 1.1164,               0.001981,               0.001981,               0.001981
                    164,                 1.1665,                0.69088,                 1.1164,                0.88302,                 0.8368,                0.88234,                0.47722,                 1.3879,                 0.7714,                 1.1164,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.1617,                0.68428,                 1.1115,                0.88387,                0.83609,                 0.8817,                0.47715,                 1.3881,                0.77099,                 1.1166,               0.001882,               0.001882,               0.001882
                    166,                 1.1679,                0.68555,                 1.1188,                0.88407,                0.83692,                0.88059,                0.47726,                  1.388,                 0.7704,                 1.1166,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.1605,                0.68475,                 1.1139,                0.88549,                0.83393,                0.88055,                0.47774,                 1.3869,                0.76969,                 1.1162,               0.001783,               0.001783,               0.001783
                    168,                 1.1652,                0.68379,                 1.1192,                0.88499,                0.83327,                0.88008,                0.47774,                 1.3869,                0.76954,                 1.1161,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.1587,                0.68148,                 1.1148,                0.88618,                0.83322,                0.88055,                0.47799,                 1.3868,                0.76926,                 1.1162,               0.001684,               0.001684,               0.001684
                    170,                  1.155,                0.67888,                 1.1132,                0.88407,                0.83496,                0.87852,                0.47766,                 1.3865,                0.76866,                  1.116,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.1528,                0.67931,                 1.1083,                0.88314,                 0.8354,                0.87842,                0.47777,                 1.3861,                0.76831,                 1.1158,               0.001585,               0.001585,               0.001585
                    172,                 1.1608,                 0.6835,                 1.1128,                0.88292,                0.83526,                0.87778,                0.47768,                 1.3861,                0.76808,                 1.1156,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.1524,                0.68363,                 1.1098,                0.87978,                0.83694,                  0.879,                0.47832,                  1.386,                0.76773,                 1.1154,               0.001486,               0.001486,               0.001486
                    174,                 1.1591,                0.68317,                   1.11,                0.87868,                0.83928,                 0.8801,                0.47838,                 1.3856,                0.76777,                 1.1152,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.1555,                0.68069,                 1.1069,                 0.8752,                0.84021,                0.87943,                0.47799,                 1.3851,                0.76786,                 1.1151,               0.001387,               0.001387,               0.001387
                    176,                 1.1563,                 0.6823,                 1.1074,                0.87663,                 0.8412,                0.88082,                0.47827,                 1.3851,                0.76762,                 1.1149,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.1549,                0.68111,                 1.1127,                0.87907,                0.84051,                 0.8808,                0.47834,                 1.3847,                0.76748,                 1.1147,               0.001288,               0.001288,               0.001288
                    178,                  1.151,                0.67822,                  1.108,                0.87767,                0.84031,                0.88008,                0.47819,                 1.3849,                0.76752,                 1.1147,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.1453,                0.67185,                 1.1031,                0.87811,                0.84261,                0.88099,                0.47856,                 1.3838,                 0.7671,                 1.1143,               0.001189,               0.001189,               0.001189
                    180,                 1.1475,                0.67673,                 1.1095,                0.87774,                0.83992,                0.88083,                0.47882,                 1.3835,                0.76727,                 1.1142,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.1522,                0.67788,                 1.1109,                  0.878,                 0.8394,                0.88031,                0.47878,                 1.3835,                0.76704,                  1.114,                0.00109,                0.00109,                0.00109
                    182,                 1.1454,                0.67615,                 1.1065,                0.87865,                0.83893,                0.88089,                0.47926,                 1.3831,                0.76651,                 1.1139,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.1441,                0.67383,                 1.1076,                0.87832,                0.84067,                0.88121,                0.47918,                 1.3829,                0.76641,                 1.1136,               0.000991,               0.000991,               0.000991
                    184,                 1.1431,                0.67523,                 1.1027,                0.87749,                0.83966,                  0.881,                0.47975,                 1.3825,                0.76665,                 1.1136,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.1444,                0.67299,                 1.1097,                 0.8767,                 0.8394,                0.88001,                0.47989,                 1.3822,                 0.7658,                 1.1136,               0.000892,               0.000892,               0.000892
                    186,                 1.1412,                0.67391,                 1.1071,                0.87634,                0.84005,                0.88019,                 0.4799,                 1.3829,                0.76589,                 1.1138,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.1399,                0.67154,                 1.1036,                0.87439,                0.83986,                0.87998,                0.47979,                 1.3827,                0.76567,                 1.1135,               0.000793,               0.000793,               0.000793
                    188,                 1.1432,                0.67526,                 1.1098,                0.87699,                0.83889,                0.88012,                0.48006,                 1.3821,                0.76513,                 1.1132,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.1404,                0.67241,                 1.1011,                0.87649,                0.83944,                0.88099,                 0.4803,                  1.382,                 0.7651,                 1.1131,               0.000694,               0.000694,               0.000694
                    190,                  1.134,                 0.6732,                  1.105,                0.87459,                0.84035,                 0.8802,                0.48032,                 1.3812,                0.76491,                 1.1128,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.1374,                0.67068,                 1.1041,                0.87595,                0.83711,                 0.8803,                0.48051,                 1.3809,                0.76466,                 1.1126,               0.000595,               0.000595,               0.000595
                    192,                 1.1367,                0.67131,                 1.1063,                0.87488,                0.83958,                0.88114,                0.48069,                 1.3807,                0.76452,                 1.1126,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.1309,                 0.6705,                 1.1061,                0.87438,                0.83754,                0.88051,                0.48103,                   1.38,                0.76451,                 1.1122,               0.000496,               0.000496,               0.000496
                    194,                 1.1286,                 0.6683,                 1.1017,                0.87402,                0.83731,                0.88019,                0.48145,                 1.3796,                0.76391,                 1.1121,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.1342,                0.67417,                 1.1033,                0.87489,                0.83731,                0.88041,                0.48164,                 1.3789,                0.76327,                 1.1119,               0.000397,               0.000397,               0.000397
                    196,                 1.1355,                0.67055,                 1.0984,                0.87422,                0.83939,                0.88071,                0.48184,                 1.3789,                0.76318,                 1.1118,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.1337,                0.67274,                 1.1009,                0.87539,                0.83946,                 0.8801,                0.48178,                 1.3785,                0.76292,                 1.1115,               0.000298,               0.000298,               0.000298
                    198,                 1.1354,                0.66986,                 1.1001,                0.87514,                0.83892,                0.88053,                0.48164,                 1.3785,                0.76252,                 1.1114,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.1274,                0.67155,                 1.1057,                0.87605,                 0.8368,                0.87978,                0.48144,                 1.3782,                0.76234,                 1.1112,               0.000199,               0.000199,               0.000199
                    200,                 1.1309,                0.66906,                 1.1049,                 0.8755,                0.83945,                0.87984,                0.48147,                  1.378,                0.76208,                 1.1109,              0.0001495,              0.0001495,              0.0001495
