          current_epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.8942,                 1.7113,                 2.4383,                0.82996,                0.84211,                0.90824,                0.60795,                 1.3581,                  1.263,                  1.955,              0.0004853,              0.0004853,              0.0004853
                    155,                 2.0005,                 1.7691,                 2.4754,                0.82996,                0.84211,                0.90824,                0.60795,                 1.3581,                  1.263,                  1.955,              0.0004754,              0.0004754,              0.0004754
                    156,                 1.8473,                 1.6376,                  2.363,                0.91167,                0.76048,                0.89913,                0.60576,                 1.3492,                 1.2204,                 1.9487,              0.0004655,              0.0004655,              0.0004655
                    157,                  1.914,                  1.827,                 2.4407,                0.91167,                0.76048,                0.89913,                0.60576,                 1.3492,                 1.2204,                 1.9487,              0.0004556,              0.0004556,              0.0004556
                    158,                 1.9422,                 1.7654,                 2.3678,                0.89051,                0.76316,                0.88718,                0.59663,                 1.3405,                 1.2432,                 1.9586,              0.0004457,              0.0004457,              0.0004457
                    159,                 1.7928,                 1.7045,                 2.3174,                0.89051,                0.76316,                0.88718,                0.59663,                 1.3405,                 1.2432,                 1.9586,              0.0004358,              0.0004358,              0.0004358
                    160,                 1.9172,                 1.8346,                 2.4675,                0.94454,                0.73684,                0.89396,                0.61639,                 1.3107,                 1.2504,                  1.936,              0.0004259,              0.0004259,              0.0004259
                    161,                 1.8193,                 1.6788,                 2.2572,                0.94454,                0.73684,                0.89396,                0.61639,                 1.3107,                 1.2504,                  1.936,               0.000416,               0.000416,               0.000416
                    162,                 2.0117,                 1.8823,                 2.4387,                0.92866,                0.75363,                0.90928,                0.62778,                 1.3004,                 1.2759,                 1.9115,              0.0004061,              0.0004061,              0.0004061
                    163,                 1.9284,                 1.7686,                 2.3556,                0.92866,                0.75363,                0.90928,                0.62778,                 1.3004,                 1.2759,                 1.9115,              0.0003962,              0.0003962,              0.0003962
                    164,                 1.8462,                 1.7016,                 2.4199,                0.86145,                0.79474,                0.91778,                0.63326,                 1.2934,                 1.3209,                 1.9014,              0.0003863,              0.0003863,              0.0003863
                    165,                  1.952,                  1.714,                 2.3872,                0.86145,                0.79474,                0.91778,                0.63326,                 1.2934,                 1.3209,                 1.9014,              0.0003764,              0.0003764,              0.0003764
                    166,                 1.9113,                 1.6716,                 2.2677,                0.83059,                0.84211,                0.91921,                0.62217,                 1.3124,                 1.3594,                 1.9125,              0.0003665,              0.0003665,              0.0003665
                    167,                 1.7209,                 1.6339,                 2.2628,                0.83059,                0.84211,                0.91921,                0.62217,                 1.3124,                 1.3594,                 1.9125,              0.0003566,              0.0003566,              0.0003566
                    168,                 1.7745,                 1.6694,                 2.3631,                0.90885,                0.83971,                 0.9348,                0.64056,                 1.2816,                 1.3307,                 1.8829,              0.0003467,              0.0003467,              0.0003467
                    169,                 1.8757,                 1.7648,                 2.3712,                0.90885,                0.83971,                 0.9348,                0.64056,                 1.2816,                 1.3307,                 1.8829,              0.0003368,              0.0003368,              0.0003368
                    170,                 1.8919,                 1.7609,                 2.3657,                0.95786,                0.83743,                0.94105,                 0.6559,                  1.242,                 1.2652,                 1.8518,              0.0003269,              0.0003269,              0.0003269
                    171,                 1.8013,                 1.6681,                 2.3122,                0.95786,                0.83743,                0.94105,                 0.6559,                  1.242,                 1.2652,                 1.8518,               0.000317,               0.000317,               0.000317
                    172,                  1.792,                  1.699,                 2.3926,                 0.9583,                0.84659,                0.94528,                0.66821,                 1.2454,                 1.1997,                 1.8509,              0.0003071,              0.0003071,              0.0003071
                    173,                 1.8502,                 1.6769,                 2.3228,                 0.9583,                0.84659,                0.94528,                0.66821,                 1.2454,                 1.1997,                 1.8509,              0.0002972,              0.0002972,              0.0002972
                    174,                 1.9999,                 1.8126,                 2.3699,                0.96068,                0.82632,                0.94443,                0.66483,                 1.2549,                 1.2029,                 1.8548,              0.0002873,              0.0002873,              0.0002873
                    175,                 1.8222,                 1.6106,                 2.3272,                0.96068,                0.82632,                0.94443,                0.66483,                 1.2549,                 1.2029,                 1.8548,              0.0002774,              0.0002774,              0.0002774
                    176,                 1.8365,                 1.6952,                 2.3539,                0.96261,                0.82105,                0.94245,                0.66637,                 1.2492,                 1.2226,                  1.851,              0.0002675,              0.0002675,              0.0002675
                    177,                 1.8451,                 1.6636,                 2.3321,                0.96261,                0.82105,                0.94245,                0.66637,                 1.2492,                 1.2226,                  1.851,              0.0002576,              0.0002576,              0.0002576
                    178,                  1.814,                 1.7683,                 2.3974,                 0.9187,                0.83267,                0.93772,                0.65123,                 1.2626,                 1.2814,                 1.8666,              0.0002477,              0.0002477,              0.0002477
                    179,                 1.8038,                 1.7286,                 2.4015,                 0.9187,                0.83267,                0.93772,                0.65123,                 1.2626,                 1.2814,                 1.8666,              0.0002378,              0.0002378,              0.0002378
                    180,                 2.0303,                 1.7618,                 2.4315,                0.91007,                0.85222,                0.93396,                0.63733,                 1.2765,                 1.3121,                 1.8855,              0.0002279,              0.0002279,              0.0002279
                    181,                 1.8767,                 1.6723,                 2.3026,                0.91007,                0.85222,                0.93396,                0.63733,                 1.2765,                 1.3121,                 1.8855,               0.000218,               0.000218,               0.000218
                    182,                 1.7605,                  1.533,                 2.2659,                  0.916,                0.86096,                0.94057,                0.64401,                 1.2729,                  1.264,                 1.8794,              0.0002081,              0.0002081,              0.0002081
                    183,                 1.7342,                 1.5664,                 2.3582,                  0.916,                0.86096,                0.94057,                0.64401,                 1.2729,                  1.264,                 1.8794,              0.0001982,              0.0001982,              0.0001982
                    184,                 1.7908,                 1.7324,                 2.2186,                0.90949,                0.88421,                0.95144,                0.66304,                 1.2345,                  1.211,                 1.8478,              0.0001883,              0.0001883,              0.0001883
                    185,                 1.7246,                 1.6794,                 2.2628,                0.90949,                0.88421,                0.95144,                0.66304,                 1.2345,                  1.211,                 1.8478,              0.0001784,              0.0001784,              0.0001784
                    186,                 1.6996,                 1.5253,                 2.2239,                0.95312,                 0.8561,                0.95482,                0.67568,                   1.19,                 1.1721,                 1.8104,              0.0001685,              0.0001685,              0.0001685
                    187,                 1.8137,                 1.6965,                 2.3303,                0.95312,                 0.8561,                0.95482,                0.67568,                   1.19,                 1.1721,                 1.8104,              0.0001586,              0.0001586,              0.0001586
                    188,                 1.7287,                 1.5477,                 2.2824,                0.95248,                0.84405,                0.95374,                0.67866,                  1.168,                 1.1653,                  1.803,              0.0001487,              0.0001487,              0.0001487
                    189,                 1.8785,                 1.6175,                  2.433,                0.95248,                0.84405,                0.95374,                0.67866,                  1.168,                 1.1653,                  1.803,              0.0001388,              0.0001388,              0.0001388
                    190,                 1.7737,                 1.6018,                 2.3175,                0.90156,                0.86763,                0.94794,                0.65853,                 1.1919,                 1.1877,                 1.8227,              0.0001289,              0.0001289,              0.0001289
                    191,                 1.7748,                 1.6766,                  2.327,                0.90156,                0.86763,                0.94794,                0.65853,                 1.1919,                 1.1877,                 1.8227,               0.000119,               0.000119,               0.000119
                    192,                 1.7913,                 1.7375,                 2.3355,                0.87002,                0.88077,                0.94363,                0.64886,                 1.2238,                 1.1994,                 1.8401,              0.0001091,              0.0001091,              0.0001091
                    193,                 1.7732,                 1.6265,                 2.2895,                0.87002,                0.88077,                0.94363,                0.64886,                 1.2238,                 1.1994,                 1.8401,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                 1.7081,                 1.5206,                 2.3053,                0.87942,                0.87895,                0.94264,                0.64258,                 1.2489,                 1.2105,                 1.8563,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 1.7959,                 1.5835,                  2.301,                0.87942,                0.87895,                0.94264,                0.64258,                 1.2489,                 1.2105,                 1.8563,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                 1.7552,                 1.5059,                 2.1979,                0.87731,                0.86559,                0.94386,                 0.6537,                 1.2349,                 1.2015,                 1.8492,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                 1.8173,                 1.5916,                 2.2946,                0.87731,                0.86559,                0.94386,                 0.6537,                 1.2349,                 1.2015,                 1.8492,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                 1.7799,                 1.5715,                 2.2077,                0.88827,                0.86842,                0.94624,                0.66152,                 1.2138,                 1.1966,                 1.8321,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 1.6771,                 1.5657,                 2.2077,                0.88827,                0.86842,                0.94624,                0.66152,                 1.2138,                 1.1966,                 1.8321,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                 1.8605,                 1.7273,                 2.3605,                0.88318,                0.88421,                0.94991,                0.67293,                  1.196,                  1.198,                  1.818,               2.99e-05,               2.99e-05,               2.99e-05
